"ID","Age","Sex","Year","date","wt","hlg","RS","sq.date","GR","Y.int","wtd12","wtd114","Notes","R.LX","L.LX","Hbase","AgeClass","max_hlg","min_hlg","Reproduction","LambID","Lamb_Sex","density","mu","sd","cohort","age_class","age_scaled","density_scaled","hlg_scaled","mu_scaled"
"8I",4,2,1982,17,46,22.1,0,4.12310562561766,2.10019861358025,43.7269617533011,51.0020497507431,66.1507823504974,NA,NA,NA,NA,"Ewe",27,16.1,3,"7M",2,35,0.0846733376648225,0.972061477721161,1978,"madame",-0.587975223156883,-0.619205509652717,-0.180832985533359,0.275753606777782
"8I",4,2,1982,33,65,NA,0,5.74456264653803,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,16.1,3,"7M",2,35,0.0846733376648225,0.972061477721161,1978,"madame",-0.587975223156883,-0.619205509652717,NA,0.275753606777782
"8I",4,2,1982,73,60,23.5,0,8.54400374531753,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,16.1,3,"7M",2,35,0.0846733376648225,0.972061477721161,1978,"madame",-0.587975223156883,-0.619205509652717,0.152627166001875,0.275753606777782
"8I",4,2,1982,114,65,23.7,0,10.6770782520313,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,16.1,3,"7M",2,35,0.0846733376648225,0.972061477721161,1978,"madame",-0.587975223156883,-0.619205509652717,0.200264330506908,0.275753606777782
"26I",4,2,1982,21,60,19.5,0,4.58257569495584,2.24092337993422,49.7484479674838,57.5110065555759,73.6747868950414,NA,NA,NA,NA,"Ewe",26.4,16.4,3,"27M",1,35,-2.0815393237191,1.05907832199072,1978,"madame",-0.587975223156883,-0.619205509652717,-0.800116124098794,-2.35785840686253
"26I",4,2,1982,62,67.5,20.1,0,7.87400787401181,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.4,16.4,3,"27M",1,35,-2.0815393237191,1.05907832199072,1978,"madame",-0.587975223156883,-0.619205509652717,-0.657204630583693,-2.35785840686253
"26I",4,2,1982,96,71.5,19.7,0,9.79795897113271,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.4,16.4,3,"27M",1,35,-2.0815393237191,1.05907832199072,1978,"madame",-0.587975223156883,-0.619205509652717,-0.752478959593761,-2.35785840686253
"26I",4,2,1982,116,74,19.8,0,10.770329614269,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.4,16.4,3,"27M",1,35,-2.0815393237191,1.05907832199072,1978,"madame",-0.587975223156883,-0.619205509652717,-0.728660377341244,-2.35785840686253
"11I",4,2,1982,19,48.5,23.1,1,4.35889894354067,2.07010043710387,41.1907326763674,48.3615605904952,63.2931950433254,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"30M",1,35,-0.0715491604870926,0.935401876176908,1978,"madame",-0.587975223156883,-0.619205509652717,0.0573528369918085,0.085823294178216
"11I",4,2,1982,27,53,23.5,1,5.19615242270663,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"30M",1,35,-0.0715491604870926,0.935401876176908,1978,"madame",-0.587975223156883,-0.619205509652717,0.152627166001875,0.085823294178216
"11I",4,2,1982,50,57,24,1,7.07106781186548,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"30M",1,35,-0.0715491604870926,0.935401876176908,1978,"madame",-0.587975223156883,-0.619205509652717,0.271720077264459,0.085823294178216
"11I",4,2,1982,75,60,23.4,1,8.66025403784439,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"30M",1,35,-0.0715491604870926,0.935401876176908,1978,"madame",-0.587975223156883,-0.619205509652717,0.128808583749358,0.085823294178216
"11I",4,2,1982,100,60.5,24,1,10,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"30M",1,35,-0.0715491604870926,0.935401876176908,1978,"madame",-0.587975223156883,-0.619205509652717,0.271720077264459,0.085823294178216
"6I",4,2,1982,17,46,20.3,1,4.12310562561766,2.17257592387554,38.0592579503901,45.5850609506949,60.4,NA,NA,NA,NA,"Ewe",22.9,14.9,5,"2M",2,35,-1.02470593194629,1.13486526741407,1978,"madame",-0.587975223156883,-0.619205509652717,-0.60956746607866,-1.07299419818833
"6I",4,2,1982,54,56,20.1,1,7.34846922834953,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.9,14.9,5,"2M",2,35,-1.02470593194629,1.13486526741407,1978,"madame",-0.587975223156883,-0.619205509652717,-0.657204630583693,-1.07299419818833
"6I",4,2,1982,116,60.5,20.8,1,10.770329614269,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.9,14.9,5,"2M",2,35,-1.02470593194629,1.13486526741407,1978,"madame",-0.587975223156883,-0.619205509652717,-0.490474554816076,-1.07299419818833
"22I",4,2,1982,17,45,21.6,1,4.12310562561766,2.24054773917241,38.7997622908631,46.5610196593563,62.7220905020069,NA,NA,NA,NA,"Ewe",22.6,15.8,5,"4M",2,35,-0.0251328844861759,1.08601968717818,1978,"madame",-0.587975223156883,-0.619205509652717,-0.299925896795942,0.142254716763643
"22I",4,2,1982,33,56,NA,1,5.74456264653803,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.6,15.8,5,"4M",2,35,-0.0251328844861759,1.08601968717818,1978,"madame",-0.587975223156883,-0.619205509652717,NA,0.142254716763643
"22I",4,2,1982,72,57.5,22.6,1,8.48528137423857,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.6,15.8,5,"4M",2,35,-0.0251328844861759,1.08601968717818,1978,"madame",-0.587975223156883,-0.619205509652717,-0.0617400742707752,0.142254716763643
"22I",4,2,1982,98,60,22.2,1,9.89949493661167,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.6,15.8,5,"4M",2,35,-0.0251328844861759,1.08601968717818,1978,"madame",-0.587975223156883,-0.619205509652717,-0.157014403280843,0.142254716763643
"14I",4,2,1982,17,51.5,25.8,0,4.12310562561766,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26,20.8,2,"1M",2,35,1.3535348791797,1.12068905962121,1978,"madame",-0.587975223156883,-0.619205509652717,0.70045455780976,1.8183948529262
"7I",4,2,1982,17,43,22.7,0,4.12310562561766,2.86162970270075,32.2041954284502,42.1168807186056,62.7578157641861,NA,NA,NA,NA,"Ewe",30.1,14.6,2,"5M",2,35,0.00566422177560784,0.948168706845013,1978,"madame",-0.587975223156883,-0.619205509652717,-0.037921492018259,0.179696852746993
"7I",4,2,1982,47,54,23.2,0,6.85565460040104,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.1,14.6,2,"5M",2,35,0.00566422177560784,0.948168706845013,1978,"madame",-0.587975223156883,-0.619205509652717,0.0811714192443247,0.179696852746993
"7I",4,2,1982,73,56,23.5,0,8.54400374531753,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.1,14.6,2,"5M",2,35,0.00566422177560784,0.948168706845013,1978,"madame",-0.587975223156883,-0.619205509652717,0.152627166001875,0.179696852746993
"7I",4,2,1982,100,60.3,23.9,0,10,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.1,14.6,2,"5M",2,35,0.00566422177560784,0.948168706845013,1978,"madame",-0.587975223156883,-0.619205509652717,0.247901495011942,0.179696852746993
"1I",4,2,1982,19,54.5,23.6,1,4.35889894354067,2.63282968829148,43.0954750163143,52.215597056556,71.2061975982024,NA,NA,NA,NA,"Ewe",27,15.9,5,"33M",1,35,-0.579339926312125,0.910160577517868,1978,"madame",-0.587975223156883,-0.619205509652717,0.176445748254392,-0.531532464622516
"1I",4,2,1982,47,61.5,24.4,1,6.85565460040104,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,15.9,5,"33M",1,35,-0.579339926312125,0.910160577517868,1978,"madame",-0.587975223156883,-0.619205509652717,0.366994406274525,-0.531532464622516
"1I",4,2,1982,62,63.5,NA,1,7.87400787401181,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,15.9,5,"33M",1,35,-0.579339926312125,0.910160577517868,1978,"madame",-0.587975223156883,-0.619205509652717,NA,-0.531532464622516
"1I",4,2,1982,108,70.5,24,1,10.3923048454133,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,15.9,5,"33M",1,35,-0.579339926312125,0.910160577517868,1978,"madame",-0.587975223156883,-0.619205509652717,0.271720077264459,-0.531532464622516
"1J",4,2,1982,20,54.5,24,1,4.47213595499958,2.61453505253653,42.8351005710844,51.8918499930709,70.7504913270169,NA,NA,NA,NA,"Ewe",27,20.3,5,"16M",2,35,-0.708688650720154,0.94949322570225,1978,"madame",-0.587975223156883,-0.619205509652717,0.271720077264459,-0.688790503328836
"1J",4,2,1982,38,59,NA,1,6.16441400296898,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,20.3,5,"16M",2,35,-0.708688650720154,0.94949322570225,1978,"madame",-0.587975223156883,-0.619205509652717,NA,-0.688790503328836
"1J",4,2,1982,72,65,24.5,1,8.48528137423857,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,20.3,5,"16M",2,35,-0.708688650720154,0.94949322570225,1978,"madame",-0.587975223156883,-0.619205509652717,0.390812988527042,-0.688790503328836
"4J",4,2,1982,17,52,26.2,1,4.12310562561766,3.73519624626157,37.3311247529276,50.2698445499777,77.2118150742624,NA,NA,NA,NA,"Ewe",29,19.5,5,"3M",2,35,0.913412437118712,1.09302170126275,1978,"madame",-0.587975223156883,-0.619205509652717,0.795728886819826,1.28330807610714
"4J",4,2,1982,50,66,27.5,1,7.07106781186548,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",29,19.5,5,"3M",2,35,0.913412437118712,1.09302170126275,1978,"madame",-0.587975223156883,-0.619205509652717,1.10537045610254,1.28330807610714
"4J",4,2,1982,72,67.5,27.8,1,8.48528137423857,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",29,19.5,5,"3M",2,35,0.913412437118712,1.09302170126275,1978,"madame",-0.587975223156883,-0.619205509652717,1.17682620286009,1.28330807610714
"14J",4,2,1983,43,54,25,1,6.557438524302,3.00235723052878,34.0992069745522,44.4993724211039,66.155375124908,NA,NA,NA,NA,"Ewe",27,17.3,5,"6N",1,37,1.09612161875607,1.08454640074925,1979,"madame",-0.587975223156883,-0.545262988470685,0.509905899789626,1.50544005065443
"14J",4,2,1983,76,59.5,25.3,1,8.71779788708135,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,17.3,5,"6N",1,37,1.09612161875607,1.08454640074925,1979,"madame",-0.587975223156883,-0.545262988470685,0.581361646547176,1.50544005065443
"14J",4,2,1983,91,63.3,25.8,1,9.53939201416946,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,17.3,5,"6N",1,37,1.09612161875607,1.08454640074925,1979,"madame",-0.587975223156883,-0.545262988470685,0.70045455780976,1.50544005065443
"22J",4,2,1983,32,59.5,24.2,1,5.65685424949238,1.61399868603851,50.4675880542778,56.0584795027153,67.700252025111,NA,NA,NA,NA,"Ewe",27.9,19,5,"7N",1,37,0.976662697939886,0.923149493567239,1979,"madame",-0.587975223156883,-0.545262988470685,0.319357241769492,1.36020571858427
"22J",4,2,1983,76,65,24.4,1,8.71779788708135,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.9,19,5,"7N",1,37,0.976662697939886,0.923149493567239,1979,"madame",-0.587975223156883,-0.545262988470685,0.366994406274525,1.36020571858427
"22J",4,2,1983,91,65.5,26.1,1,9.53939201416946,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.9,19,5,"7N",1,37,0.976662697939886,0.923149493567239,1979,"madame",-0.587975223156883,-0.545262988470685,0.77191030456731,1.36020571858427
"5J",4,2,1983,12,61,23,1,3.46410161513775,NA,NA,NA,NA,"pregnant",NA,NA,NA,"Ewe",26,12.5,5,"12N",1,37,-1.50657219697324,1.01968123789089,1979,"madame",-0.587975223156883,-0.545262988470685,0.0335342547392914,-1.65883177875726
"5J",4,2,1983,57,58.5,23.1,1,7.54983443527075,1.02092630002886,51.1210376378713,54.6575263411713,62.0214677432794,NA,NA,NA,NA,"Ewe",26,12.5,5,"12N",1,37,-1.50657219697324,1.01968123789089,1979,"madame",-0.587975223156883,-0.545262988470685,0.0573528369918085,-1.65883177875726
"5J",4,2,1983,86,61.5,23.5,1,9.2736184954957,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26,12.5,5,"12N",1,37,-1.50657219697324,1.01968123789089,1979,"madame",-0.587975223156883,-0.545262988470685,0.152627166001875,-1.65883177875726
"5J",4,2,1983,105,61,24,1,10.2469507659596,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26,12.5,5,"12N",1,37,-1.50657219697324,1.01968123789089,1979,"madame",-0.587975223156883,-0.545262988470685,0.271720077264459,-1.65883177875726
"3J",4,2,1983,12,58,21.8,0,3.46410161513775,2.96414054196618,47.5302675810845,57.7980504184553,79.1783961476574,NA,NA,NA,NA,"Ewe",25.5,18.5,1,NA,0,37,-0.536466949519901,0.942439044024634,1979,"madame",-0.587975223156883,-0.545262988470685,-0.252288732290909,-0.479408871794658
"3J",4,2,1983,32,64,21.9,0,5.65685424949238,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.5,18.5,1,NA,0,37,-0.536466949519901,0.942439044024634,1979,"madame",-0.587975223156883,-0.545262988470685,-0.228470150038393,-0.479408871794658
"3J",4,2,1983,105,78,23.1,0,10.2469507659596,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.5,18.5,1,NA,0,37,-0.536466949519901,0.942439044024634,1979,"madame",-0.587975223156883,-0.545262988470685,0.0573528369918085,-0.479408871794658
"9J",4,2,1983,45,57.5,19.7,1,6.70820393249937,0.76407186999862,52.1415482827315,54.7882932404067,60.2995436387068,NA,NA,NA,NA,"Ewe",21.5,16.5,5,"9N",1,37,-1.17981134465419,1.04543763587418,1979,"madame",-0.587975223156883,-0.545262988470685,-0.752478959593761,-1.26156639406276
"9J",4,2,1983,76,58,20,1,8.71779788708135,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.5,16.5,5,"9N",1,37,-1.17981134465419,1.04543763587418,1979,"madame",-0.587975223156883,-0.545262988470685,-0.68102321283621,-1.26156639406276
"9J",4,2,1983,91,60,19.5,1,9.53939201416946,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.5,16.5,5,"9N",1,37,-1.17981134465419,1.04543763587418,1979,"madame",-0.587975223156883,-0.545262988470685,-0.800116124098794,-1.26156639406276
"6J",4,2,1983,45,58,23.3,0,6.70820393249937,1.51892763022722,47.8107236977278,53.0722890088349,64.0283140056638,NA,NA,NA,NA,"Ewe",27.2,19.7,4,NA,0,37,-1.35597413175965,1.01816429646897,1979,"madame",-0.587975223156883,-0.545262988470685,0.104990001496842,-1.47573947168704
"6J",4,2,1983,100,63,24.2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.2,19.7,4,NA,0,37,-1.35597413175965,1.01816429646897,1979,"madame",-0.587975223156883,-0.545262988470685,0.319357241769492,-1.47573947168704
"5K",4,2,1984,31,54.5,22.4,0,5.56776436283002,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.5,15.2,1,NA,0,46,0.119094667000881,1.02746546925248,1980,"madame",-0.587975223156883,-0.212521643151543,-0.109377238775809,0.317601957164119
"8K",4,2,1984,25,49,23.8,1,5,3.51639186860324,31.4481551782583,43.6289366110999,68.9926711593351,NA,NA,NA,NA,"Ewe",27.6,16.8,5,"11P",2,46,0.284106268755428,0.949678603360005,1980,"madame",-0.587975223156883,-0.212521643151543,0.224082912759425,0.518217780586169
"8K",4,2,1984,61,59,23.7,1,7.81024967590665,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.6,16.8,5,"11P",2,46,0.284106268755428,0.949678603360005,1980,"madame",-0.587975223156883,-0.212521643151543,0.200264330506908,0.518217780586169
"8K",4,2,1984,86,64,24.2,1,9.2736184954957,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.6,16.8,5,"11P",2,46,0.284106268755428,0.949678603360005,1980,"madame",-0.587975223156883,-0.212521643151543,0.319357241769492,0.518217780586169
"14K",4,2,1984,19,49.5,26.4,1,4.35889894354067,3.84661238746908,33.0118206415403,46.3364859517332,74.0821011025477,NA,NA,NA,NA,"Ewe",28.9,19.8,5,"6P",2,46,0.76952021550523,0.983097168899266,1980,"madame",-0.587975223156883,-0.212521643151543,0.84336605132486,1.10836851903311
"14K",4,2,1984,56,63,27,1,7.48331477354788,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.9,19.8,5,"6P",2,46,0.76952021550523,0.983097168899266,1980,"madame",-0.587975223156883,-0.212521643151543,0.98627754483996,1.10836851903311
"14K",4,2,1984,71,64.5,27.6,1,8.42614977317636,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.9,19.8,5,"6P",2,46,0.76952021550523,0.983097168899266,1980,"madame",-0.587975223156883,-0.212521643151543,1.12918903835506,1.10836851903311
"2K",4,2,1984,14,45.7,20.4,0,3.74165738677394,2.18774605391947,37.5789304615075,45.1572827922845,60.9374950792056,NA,NA,NA,NA,"Ewe",22.7,14,1,NA,0,46,-0.713615935886352,1.11854508523988,1980,"madame",-0.587975223156883,-0.212521643151543,-0.585748883826144,-0.694780938912404
"2K",4,2,1984,25,48.5,20.1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.7,14,1,NA,0,46,-0.713615935886352,1.11854508523988,1980,"madame",-0.587975223156883,-0.212521643151543,-0.657204630583693,-0.694780938912404
"2K",4,2,1984,46,52.5,19.8,0,6.78232998312527,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.7,14,1,NA,0,46,-0.713615935886352,1.11854508523988,1980,"madame",-0.587975223156883,-0.212521643151543,-0.728660377341244,-0.694780938912404
"2K",4,2,1984,69,56,20.5,0,8.30662386291807,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.7,14,1,NA,0,46,-0.713615935886352,1.11854508523988,1980,"madame",-0.587975223156883,-0.212521643151543,-0.561930301573627,-0.694780938912404
"2K",4,2,1984,85,57.5,21,0,9.21954445729289,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.7,14,1,NA,0,46,-0.713615935886352,1.11854508523988,1980,"madame",-0.587975223156883,-0.212521643151543,-0.442837390311043,-0.694780938912404
"6L",4,2,1984,25,46,22.4,0,5,1.995503158961,36.5055897030279,43.4180126456688,57.8115769312545,NA,NA,NA,NA,"Ewe",28,19.4,1,NA,0,46,0.417556610778758,1.08470617646661,1980,"madame",-0.587975223156883,-0.212521643151543,-0.109377238775809,0.680462434697145
"6L",4,2,1984,30,48,23.4,0,5.47722557505166,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28,19.4,1,NA,0,46,0.417556610778758,1.08470617646661,1980,"madame",-0.587975223156883,-0.212521643151543,0.128808583749358,0.680462434697145
"6L",4,2,1984,69,53,24.2,0,8.30662386291807,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28,19.4,1,NA,0,46,0.417556610778758,1.08470617646661,1980,"madame",-0.587975223156883,-0.212521643151543,0.319357241769492,0.680462434697145
"16L",4,2,1985,19,67.5,30,0,4.35889894354067,NA,NA,NA,NA,"pregnant",NA,NA,NA,"Ewe",34.3,20.5,4,"19Q",1,49,1.84450752371944,1.06628363892799,1981,"madame",-0.587975223156883,-0.101607861378495,1.70083501241546,2.41530367821324
"16L",4,2,1985,69,72,30.2,0,8.30662386291807,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",34.3,20.5,4,"19Q",1,49,1.84450752371944,1.06628363892799,1981,"madame",-0.587975223156883,-0.101607861378495,1.7484721769205,2.41530367821324
"20L",4,2,1985,20,57,NA,0,4.47213595499958,1.75393054789154,48.3908830427607,54.466498460657,67.1175995025987,NA,NA,NA,NA,"Ewe",24.7,17.9,0,NA,NA,49,-0.275313687033186,1.01513044113061,1981,"madame",-0.587975223156883,-0.101607861378495,NA,-0.161907094731376
"20L",4,2,1985,69,60,NA,0,8.30662386291807,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.7,17.9,0,NA,NA,49,-0.275313687033186,1.01513044113061,1981,"madame",-0.587975223156883,-0.101607861378495,NA,-0.161907094731376
"20L",4,2,1985,93,67.5,NA,0,9.64365076099295,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.7,17.9,0,NA,NA,49,-0.275313687033186,1.01513044113061,1981,"madame",-0.587975223156883,-0.101607861378495,NA,-0.161907094731376
"8M",4,2,1985,9,61.5,26.5,0,3,2.40107927342581,55.7204079347053,64.0377465378523,81.3567313370726,NA,NA,NA,NA,"Ewe",28.5,17.2,0,NA,NA,49,0.242241080491855,1.07859338132966,1981,"madame",-0.587975223156883,-0.101607861378495,0.867184633577377,0.46731942479232
"8M",4,2,1985,37,73,26.8,0,6.08276253029822,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.5,17.2,0,NA,NA,49,0.242241080491855,1.07859338132966,1981,"madame",-0.587975223156883,-0.101607861378495,0.938640380334927,0.46731942479232
"8M",4,2,1985,92,77.5,27.4,0,9.59166304662544,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.5,17.2,0,NA,NA,49,0.242241080491855,1.07859338132966,1981,"madame",-0.587975223156883,-0.101607861378495,1.08155187385003,0.46731942479232
"18M",4,2,1985,52,59.5,28.8,1,7.21110255092798,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",33.7,21.9,5,"12Q",1,49,1.71685608062158,1.13816755084486,1981,"madame",-0.587975223156883,-0.101607861378495,1.41501202538526,2.26010913979417
"18M",4,2,1985,75,57.5,29.3,1,8.66025403784439,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",33.7,21.9,5,"12Q",1,49,1.71685608062158,1.13816755084486,1981,"madame",-0.587975223156883,-0.101607861378495,1.53410493664785,2.26010913979417
"18M",4,2,1985,91,57.5,29.4,1,9.53939201416946,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",33.7,21.9,5,"12Q",1,49,1.71685608062158,1.13816755084486,1981,"madame",-0.587975223156883,-0.101607861378495,1.55792351890036,2.26010913979417
"12L",4,2,1985,26,60.5,25.5,0,5.09901951359278,1.79677719696399,51.9344836728864,58.1585198831696,71.1186738048709,NA,NA,NA,NA,"Ewe",27.6,17,4,"16Q",1,49,0.226035992861812,1.07245976951873,1981,"madame",-0.587975223156883,-0.101607861378495,0.62899881105221,0.447617797973598
"12L",4,2,1985,67,68.5,25.6,0,8.18535277187245,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.6,17,4,"16Q",1,49,0.226035992861812,1.07245976951873,1981,"madame",-0.587975223156883,-0.101607861378495,0.652817393304727,0.447617797973598
"12L",4,2,1985,93,68,25,0,9.64365076099295,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.6,17,4,"16Q",1,49,0.226035992861812,1.07245976951873,1981,"madame",-0.587975223156883,-0.101607861378495,0.509905899789626,0.447617797973598
"10L",4,2,1985,24,57,25.8,1,4.89897948556636,2.23248749576519,46.4826335471621,54.2159702324927,NA,NA,NA,NA,NA,"Ewe",28.3,20.4,5,"20Q",1,49,0.791046080268652,1.00174472998578,1981,"madame",-0.587975223156883,-0.101607861378495,0.70045455780976,1.1345389763735
"10L",4,2,1985,48,63.5,26,1,6.92820323027551,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.3,20.4,5,"20Q",1,49,0.791046080268652,1.00174472998578,1981,"madame",-0.587975223156883,-0.101607861378495,0.748091722314793,1.1345389763735
"10L",4,2,1985,59,62.5,26.5,1,7.68114574786861,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.3,20.4,5,"20Q",1,49,0.791046080268652,1.00174472998578,1981,"madame",-0.587975223156883,-0.101607861378495,0.867184633577377,1.1345389763735
"16M",4,2,1986,8,55,20.1,0,2.82842712474619,2.51389511171049,48.3377977310232,57.0459303979883,75.1786558387561,NA,NA,NA,NA,"Ewe",25.1,13.8,0,NA,NA,58,-1.00569422452196,0.955253541066135,1982,"madame",-0.587975223156883,0.231133483940648,-0.657204630583693,-1.04988037286309
"16M",4,2,1986,39,65,22,0,6.2449979983984,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.1,13.8,0,NA,NA,58,-1.00569422452196,0.955253541066135,1982,"madame",-0.587975223156883,0.231133483940648,-0.204651567785876,-1.04988037286309
"16M",4,2,1986,85,71,23,0,9.21954445729289,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.1,13.8,0,NA,NA,58,-1.00569422452196,0.955253541066135,1982,"madame",-0.587975223156883,0.231133483940648,0.0335342547392914,-1.04988037286309
"15M",4,2,1986,7,63.5,23.8,1,2.64575131106459,0.715893410624091,62.4052870783884,64.8851418527903,70.0488810236218,NA,NA,NA,NA,"Ewe",28.5,17.1,5,"15R",2,58,0.572464110223877,0.951369859567458,1982,"madame",-0.587975223156883,0.231133483940648,0.224082912759425,0.868794013961856
"15M",4,2,1986,22,67,25.4,1,4.69041575982343,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.5,17.1,5,"15R",2,58,0.572464110223877,0.951369859567458,1982,"madame",-0.587975223156883,0.231133483940648,0.605180228799692,0.868794013961856
"15M",4,2,1986,71,68,25.6,1,8.42614977317636,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.5,17.1,5,"15R",2,58,0.572464110223877,0.951369859567458,1982,"madame",-0.587975223156883,0.231133483940648,0.652817393304727,0.868794013961856
"6M",4,2,1986,12,54.5,21.5,0,3.46410161513775,1.73380975834599,48.4939068157721,54.4998238186826,67.0057936056322,NA,NA,NA,NA,"Ewe",25.8,11.3,0,NA,NA,58,-1.03088810282379,1.08679538003273,1982,"madame",-0.587975223156883,0.231133483940648,-0.323744479048459,-1.08051028365102
"6M",4,2,1986,70,63,24,0,8.36660026534076,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.8,11.3,0,NA,NA,58,-1.03088810282379,1.08679538003273,1982,"madame",-0.587975223156883,0.231133483940648,0.271720077264459,-1.08051028365102
"21M",4,2,1986,11,61,22.7,1,3.3166247903554,0.624265484200528,58.937323030427,61.0997786676977,65.6026056052361,NA,NA,NA,NA,"Ewe",24.6,18.7,5,"27R",1,58,-0.273413363125347,0.946729287263102,1982,"madame",-0.587975223156883,0.231133483940648,-0.037921492018259,-0.159596741753246
"21M",4,2,1986,65,64,23.5,1,8.06225774829855,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.6,18.7,5,"27R",1,58,-0.273413363125347,0.946729287263102,1982,"madame",-0.587975223156883,0.231133483940648,0.152627166001875,-0.159596741753246
"21M",4,2,1986,95,65,24.5,1,9.74679434480896,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.6,18.7,5,"27R",1,58,-0.273413363125347,0.946729287263102,1982,"madame",-0.587975223156883,0.231133483940648,0.390812988527042,-0.159596741753246
"34M",4,2,1986,11,51.4,24.8,1,3.3166247903554,2.57043163060036,43.4905472985382,52.3945224669379,70.9350458184583,NA,NA,NA,NA,"Ewe",29.2,16,5,"9R",2,58,1.1153275218656,1.01099840286563,1982,"madame",-0.587975223156883,0.231133483940648,0.462268735284593,1.52878997287756
