ID,JJ,n,age,adjhlg,adjhlgSE,method,sex,yr
R6,12,4,5,26.462600875667576,4.074646566352645,mixed,female,2017
R6,114,4,5,27.29690006840264,3.048375563975709,mixed,female,2017
S10,114,5,4,22.69248765880577,3.07802188733599,mixed,female,2017
S10,12,5,4,21.697194555627345,4.250821663169608,mixed,female,2017
S5,12,5,4,21.34557887750364,4.033830277797776,mixed,female,2017
S5,114,5,4,22.300104943837944,3.007465159680229,mixed,female,2017
S8,12,5,4,26.04794509238585,4.06437302903411,mixed,female,2017
S8,114,5,4,28.770840066193834,2.979499783206427,mixed,female,2017
S9,114,5,4,24.14855571686402,2.955666152623237,mixed,female,2017
S9,12,5,4,21.741390268334673,3.9906343373993414,mixed,female,2017
T2,114,5,3,24.63877665907906,3.0118143814101916,mixed,female,2017
T2,12,5,3,23.253282898289413,4.0548047199228705,mixed,female,2017
T6,114,4,3,20.7319389039326,3.010703231480833,mixed,female,2017
T6,12,4,3,18.44011886031127,4.162191287961851,mixed,female,2017
U11,12,2,3,18.898617772932575,4.093829375539376,mixed,female,2017
U11,114,2,3,21.664075575454614,2.948792848872805,mixed,female,2017
U12,12,4,2,19.844154200206955,3.9628829126125997,mixed,female,2017
U12,114,4,2,24.74037086075328,2.938608376094997,mixed,female,2017
U13,114,6,2,19.419526600292755,3.06410594096024,mixed,female,2017
U13,12,6,2,16.36306882203256,4.074954510958659,mixed,female,2017
U14,114,5,2,22.71677009132405,3.0199274911329717,mixed,female,2017
U14,12,5,2,19.125393426949454,4.034928241652991,mixed,female,2017
U15,12,3,2,17.658293009289075,4.074312309596757,mixed,female,2017
U15,114,3,2,22.21301981721944,2.938642290833505,mixed,female,2017
U2,114,4,5,23.379932489700327,2.86272532882115,mixed,female,2017
U2,12,4,5,22.688473551910775,4.0244558154952035,mixed,female,2017
U21,12,4,2,10.819794444984353,4.121646187565979,mixed,female,2017
U21,114,4,2,14.917841464931643,2.9833768307256467,mixed,female,2017
U4,114,5,3,22.222093372659582,3.089867705147404,mixed,female,2017
U4,12,5,3,20.44260096720944,4.160903981234692,mixed,female,2017
U5,12,3,4,20.52388628112697,4.192341831381814,mixed,female,2017
U5,114,3,4,23.701346962765548,3.048840023794882,mixed,female,2017
U6,114,2,3,20.218543488274616,2.9987473174981196,mixed,female,2017
U6,12,2,3,18.827689234022017,4.165155902341942,mixed,female,2017
U7,12,4,5,19.41684506195433,4.044206574160653,mixed,female,2017
U7,114,4,5,20.348122777146596,3.037418241668206,mixed,female,2017
U8,114,5,4,24.659750014583523,3.0368030237652093,mixed,female,2017
U8,12,5,4,23.426119902431797,4.141755631946379,mixed,female,2017
L2,12,3,12,22.483111132865556,4.3154097227251125,mixed,female,2018
L2,114,3,12,23.06480475396795,3.4966710941347645,mixed,female,2018
M15,12,4,11,19.98057921575677,4.141082724993722,mixed,female,2018
M15,114,4,11,20.69757679231406,3.356914232655205,mixed,female,2018
M28,114,3,11,24.090319111902378,3.362156539977903,mixed,female,2018
M28,12,3,11,23.76066406509808,4.204827144943362,mixed,female,2018
M4,114,3,12,24.03469188992697,3.4508312178617677,mixed,female,2018
M4,12,3,12,23.857137451433456,4.277578853921274,mixed,female,2018
M7,12,4,12,26.869704072556864,4.458651616210183,mixed,female,2018
M7,114,4,12,27.45467984744,3.5741371499174934,mixed,female,2018
O11,114,3,9,27.238368569596766,3.455091959670991,mixed,female,2018
O11,12,3,9,27.618135597113493,4.290143631656648,mixed,female,2018
O12,12,2,9,30.905823793311882,4.266510543193427,mixed,female,2018
O12,114,2,9,30.599220979219826,3.4090992971022125,mixed,female,2018
O6,114,4,9,28.747529231063897,3.318861197447228,mixed,female,2018
O6,12,4,9,26.896596420749805,4.200438703202835,mixed,female,2018
P1,12,5,8,25.446678275011777,4.342846395557684,mixed,female,2018
P1,114,5,8,25.645602481702138,3.4932594610716334,mixed,female,2018
P15,12,3,8,24.321337440716636,4.29148094009696,mixed,female,2018
P15,114,3,8,24.606507292964277,3.41730029735521,mixed,female,2018
P3,12,4,8,23.300264314744595,4.307843983009799,mixed,female,2018
P3,114,4,8,23.059566613191016,3.4231932865288885,mixed,female,2018
Q12,114,2,7,25.922713940311034,3.4405502043137344,mixed,female,2018
Q12,12,2,7,25.1530279031085,4.28250259450591,mixed,female,2018
Q13,12,5,7,24.227729476976883,4.361620506958508,mixed,female,2018
Q13,114,5,7,24.697819924189073,3.4932484391543555,mixed,female,2018
R6,114,3,6,28.354303691656806,3.3862012113509534,mixed,female,2018
R6,12,3,6,27.841560761510898,4.197253667094223,mixed,female,2018
S10,12,3,5,21.845515147948728,4.193888773955825,mixed,female,2018
S10,114,3,5,23.612907085276355,3.3844232941442858,mixed,female,2018
S5,114,3,5,23.246683040380677,3.4982707965670277,mixed,female,2018
S5,12,3,5,22.20586773187165,4.318854207278907,mixed,female,2018
S8,12,4,5,28.59569707445869,4.269982969773181,mixed,female,2018
S8,114,4,5,29.383156663724687,3.411584879564149,mixed,female,2018
S9,12,3,5,23.935377616216147,4.255438580049731,mixed,female,2018
S9,114,3,5,25.14933713284502,3.4128650876772033,mixed,female,2018
U11,12,3,4,21.659872261862635,4.282076973482603,mixed,female,2018
U11,114,3,4,23.69584124885511,3.475066099837627,mixed,female,2018
U13,12,3,3,21.046809820739835,4.143231806489113,mixed,female,2018
U13,114,3,3,22.57489265767125,3.324149736222546,mixed,female,2018
U14,114,2,3,24.604466585674185,3.388359285081182,mixed,female,2018
U14,12,2,3,23.967480871505963,4.214074932563322,mixed,female,2018
U15,114,4,3,24.95057508619036,3.440440630230013,mixed,female,2018
U15,12,4,3,23.494939929237066,4.325719626667767,mixed,female,2018
U21,12,4,3,16.036933103459322,4.2268954762981945,mixed,female,2018
U21,114,4,3,17.223689744904895,3.4305914907543302,mixed,female,2018
U25,114,3,3,22.701136046239778,3.39056079287808,mixed,female,2018
U25,12,3,3,20.594517097101438,4.216060971590874,mixed,female,2018
U4,114,2,4,23.769380990775193,3.382398436930676,mixed,female,2018
U4,12,2,4,22.476875698284925,4.260262499325397,mixed,female,2018
U5,12,4,5,24.305647547330604,4.345028310384124,mixed,female,2018
U5,114,4,5,25.401866543671325,3.4822146802580916,mixed,female,2018
U7,12,2,6,20.05295902922831,4.470103652538799,mixed,female,2018
U7,114,2,6,21.110481037377237,3.5609198759496894,mixed,female,2018
U8,114,3,5,26.093493312753807,3.3614965706063735,mixed,female,2018
U8,12,3,5,24.599526576529115,4.262653655537303,mixed,female,2018
V11,114,5,2,15.517824151677864,3.4339065537738556,mixed,female,2018
V11,12,5,2,11.915717215329229,4.321026269965378,mixed,female,2018
V6,114,4,2,20.984891175080914,3.3782483029641086,mixed,female,2018
V6,12,4,2,16.77594902059213,4.165136726463096,mixed,female,2018
V7,12,3,2,15.967663724956427,4.28787137103523,mixed,female,2018
V7,114,3,2,19.405373422013618,3.499811089722165,mixed,female,2018
V9,12,5,2,14.03688100228254,4.270100676945907,mixed,female,2018
V9,114,5,2,18.01074711815189,3.4259643893038985,mixed,female,2018
M28,12,4,12,24.310883911321234,5.164584361150876,mixed,female,2019
M28,114,4,12,23.72545811304069,3.5991319314458283,mixed,female,2019
M4,12,3,13,23.700590049122063,5.375474357514098,mixed,female,2019
M4,114,3,13,23.716835257361044,3.758669219429236,mixed,female,2019
O12,114,4,10,30.267826642394393,3.5639128876360853,mixed,female,2019
O12,12,4,10,30.411529430848265,5.126501695484425,mixed,female,2019
O6,114,3,10,27.43443885907415,3.6418886347362536,mixed,female,2019
O6,12,3,10,28.83960625209452,5.261648784189588,mixed,female,2019
P15,12,7,9,24.564149640270216,5.16515199984181,mixed,female,2019
P15,114,7,9,24.676950793352418,3.602841018197204,mixed,female,2019
P3,12,6,9,22.406507305442393,5.159085633675059,mixed,female,2019
P3,114,6,9,23.060921155767762,3.5814605518768454,mixed,female,2019
Q13,12,6,8,24.594481844585847,5.231441234838355,mixed,female,2019
Q13,114,6,8,24.574519769960876,3.585508053516727,mixed,female,2019
R6,114,5,7,27.965908847632875,3.597117342071541,mixed,female,2019
R6,12,5,7,28.183385533840937,5.135548828434626,mixed,female,2019
S10,114,5,6,23.561124232889547,3.541271111808509,mixed,female,2019
S10,12,5,6,22.60041118479119,5.0535656835598575,mixed,female,2019
S5,114,6,6,23.328566371294244,3.626518467117722,mixed,female,2019
S5,12,6,6,22.705612565929727,5.230701444398776,mixed,female,2019
S8,114,4,6,29.809077479601804,3.6510312783982117,mixed,female,2019
S8,12,4,6,29.708701807518448,5.2715776091300794,mixed,female,2019
U11,114,4,5,23.823242220738898,3.51272426954065,mixed,female,2019
U11,12,4,5,22.67722431041181,5.076145953721604,mixed,female,2019
U13,12,5,4,22.393808967635255,5.138740813600128,mixed,female,2019
U13,114,5,4,23.0205403938295,3.5589146943258547,mixed,female,2019
U14,114,5,4,25.717116937632852,3.7595437696728387,mixed,female,2019
U14,12,5,4,24.475596913125855,5.467857401011619,mixed,female,2019
U15,12,6,4,24.395370800454074,5.071281162380003,mixed,female,2019
U15,114,6,4,25.832540388069273,3.562762838465771,mixed,female,2019
U4,114,3,5,23.519899839290687,3.471607855563994,mixed,female,2019
U4,12,3,5,23.73690937904222,5.02277762133383,mixed,female,2019
U5,114,3,6,25.984124026080583,3.509672503590065,mixed,female,2019
U5,12,3,6,25.16484691193822,5.099513232707542,mixed,female,2019
U7,12,4,7,20.01841044146163,5.176136128713615,mixed,female,2019
U7,114,4,7,20.725364840303147,3.5316552839536817,mixed,female,2019
U8,12,2,6,26.00862035536304,5.124482289104339,mixed,female,2019
U8,114,2,6,26.69529976641598,3.529263325125718,mixed,female,2019
V11,12,3,3,16.273254100481914,5.118947371767341,mixed,female,2019
V11,114,3,3,18.356139185663185,3.547174756188578,mixed,female,2019
V6,114,6,3,23.797915313316548,3.6408191723458025,mixed,female,2019
V6,12,6,3,21.114750029307274,5.1758944704247245,mixed,female,2019
V7,114,3,3,23.07122737307303,3.6655139655003532,mixed,female,2019
V7,12,3,3,20.197159071823716,5.183594198110966,mixed,female,2019
V9,12,3,3,18.224688303173167,5.215684777640463,mixed,female,2019
V9,114,3,3,21.186363083098744,3.584326191678149,mixed,female,2019
W1,12,7,2,15.389447156071277,5.072318219765333,mixed,female,2019
W1,114,7,2,20.285562088342346,3.5531407079871458,mixed,female,2019
W12,114,5,2,18.414265019724144,3.662163248054896,mixed,female,2019
W12,12,5,2,14.137211979303622,5.2689139911578184,mixed,female,2019
W13,12,5,2,15.563021500844437,5.14210162550476,mixed,female,2019
W13,114,5,2,19.347648358775142,3.5384379946737616,mixed,female,2019
W16,114,6,2,20.56543822451052,3.4934850420322157,mixed,female,2019
W16,12,6,2,16.530689886674836,5.050668051536611,mixed,female,2019
W17,12,6,2,11.713643777196674,5.2428950928507785,mixed,female,2019
W17,114,6,2,14.755796479780795,3.643221121467572,mixed,female,2019
W18,12,5,2,13.341618288950613,5.420020493872511,mixed,female,2019
W18,114,5,2,19.406685769684408,3.7532895385799865,mixed,female,2019
W6,114,6,2,18.561531286738848,3.4791648430174558,mixed,female,2019
W6,12,6,2,14.639286025189474,4.99977982641155,mixed,female,2019
W7,12,7,2,14.498074263070322,5.033483918114361,mixed,female,2019
W7,114,7,2,18.42940282786467,3.4762482217692536,mixed,female,2019
X2,12,5,2,14.889524137539198,4.9983861988218035,mixed,female,2019
X2,114,5,2,19.6841594685987,3.4975835148433276,mixed,female,2019
M4,114,4,14,24.478108224807457,3.0062372832641215,mixed,female,2020
M4,12,4,14,23.174442585933853,4.45982142770863,mixed,female,2020
O12,114,2,11,30.086084154653122,2.9142047591681273,mixed,female,2020
O12,12,2,11,31.53754811596046,4.355563320704318,mixed,female,2020
O6,12,4,11,29.846816410089666,4.17703237327886,mixed,female,2020
O6,114,4,11,28.95234477043977,2.7864017705624975,mixed,female,2020
R6,12,4,8,28.76053031697036,4.395561004349573,mixed,female,2020
R6,114,4,8,28.223923026711475,2.9620559416531527,mixed,female,2020
S5,114,4,7,23.92345001741253,3.1053527593581385,mixed,female,2020
S5,12,4,7,22.347287514958545,4.621544426499984,mixed,female,2020
S8,114,3,7,30.552439930373453,3.021732058807109,mixed,female,2020
S8,12,3,7,32.23301899742593,4.517078446332922,mixed,female,2020
U11,114,3,6,24.905775283286346,2.963944885793488,mixed,female,2020
U11,12,3,6,23.81221729201868,4.411090390704742,mixed,female,2020
U13,114,3,5,23.942821433835288,3.0634740557384403,mixed,female,2020
U13,12,3,5,22.37617598194833,4.597299795306921,mixed,female,2020
U14,114,5,5,25.46765967480815,2.9322525780169166,mixed,female,2020
U14,12,5,5,24.650148605818487,4.353189104158613,mixed,female,2020
U15,114,3,5,26.75598380370243,2.9874072637099713,mixed,female,2020
U15,12,3,5,26.571410392188398,4.463807623911808,mixed,female,2020
U4,114,2,6,24.55774197829636,2.9042409269393112,mixed,female,2020
U4,12,2,6,23.2931992460981,4.344549169038156,mixed,female,2020
U5,114,3,7,26.49029925274749,3.087866140382836,mixed,female,2020
U5,12,3,7,26.17519820431017,4.601101564104937,mixed,female,2020
U7,114,2,8,22.208452947412187,2.9245055596381833,mixed,female,2020
U7,12,2,8,19.789733333056184,4.365271995865201,mixed,female,2020
V9,114,2,4,23.114283377190137,3.02055357528502,mixed,female,2020
V9,12,2,4,21.140587103499385,4.524078890581304,mixed,female,2020
W12,12,3,3,19.53430112626301,4.563066086341147,mixed,female,2020
W12,114,3,3,22.037169984538252,3.0390708754353906,mixed,female,2020
W13,114,5,3,22.46176548148402,3.109284432716287,mixed,female,2020
W13,12,5,3,20.16749513576732,4.619799218087391,mixed,female,2020
W16,114,4,3,24.535997178766323,2.989693954919987,mixed,female,2020
W16,12,4,3,23.2607712786059,4.446930975083226,mixed,female,2020
W17,12,5,3,17.09183163079744,4.335641394433963,mixed,female,2020
W17,114,5,3,20.39934436311124,2.909572964877322,mixed,female,2020
W6,114,3,3,22.376346126403153,2.934344529244063,mixed,female,2020
W6,12,3,3,20.040110457254688,4.401674212695554,mixed,female,2020
W7,12,4,3,19.7901052837127,4.4882120944043775,mixed,female,2020
W7,114,4,3,22.20870238244987,3.0270528411963595,mixed,female,2020
X12,114,5,2,19.137870212688135,2.928658707695832,mixed,female,2020
X12,12,5,2,15.210610681746465,4.354555993236855,mixed,female,2020
X2,114,3,3,23.341613364364754,2.964670912259317,mixed,female,2020
X2,12,3,3,21.479601267889535,4.40148104249683,mixed,female,2020
M4,12,3,15,24.383099023527407,3.01260182923008,mixed,female,2021
M4,114,3,15,24.709393740645762,2.7225281878790892,mixed,female,2021
O12,114,2,12,31.031631574287438,2.675105186049844,mixed,female,2021
O12,12,2,12,31.234476888322366,2.9912624594227983,mixed,female,2021
O6,114,2,12,29.61493359293793,2.662363555299461,mixed,female,2021
O6,12,2,12,29.305924553163212,2.950305007459129,mixed,female,2021
S5,114,3,8,24.919192815982964,2.703500477485148,mixed,female,2021
S5,12,3,8,23.9867825222807,3.0154880613241706,mixed,female,2021
S8,12,4,8,31.974402694948402,2.8737991385554507,mixed,female,2021
S8,114,4,8,31.73864520893906,2.552494928904787,mixed,female,2021
U11,114,3,7,25.28197324301421,2.654458052727772,mixed,female,2021
U11,12,3,7,24.80499663118715,2.916146854243584,mixed,female,2021
U13,114,4,6,24.357354226266217,2.6186522216559474,mixed,female,2021
U13,12,4,6,23.99941971154544,2.9202418547361217,mixed,female,2021
U14,114,3,6,25.995427096482057,2.624011263252567,mixed,female,2021
U14,12,3,6,25.528559445701944,2.9375083106774884,mixed,female,2021
U15,12,4,6,27.966491871984417,2.9623782110653094,mixed,female,2021
U15,114,4,6,27.288887015495373,2.6494384958111783,mixed,female,2021
U25,114,3,6,26.201533016397086,2.6502796257847185,mixed,female,2021
U25,12,3,6,26.1934259815829,2.9432782557840707,mixed,female,2021
U4,114,3,7,25.25082559378751,2.6951002903266397,mixed,female,2021
U4,12,3,7,24.834751683794302,2.9624308185423502,mixed,female,2021
U5,114,2,8,28.312019358392817,2.6450158619896094,mixed,female,2021
U5,12,2,8,27.64231771718486,2.9643695625674753,mixed,female,2021
U7,114,4,9,21.502754261324416,2.511627284670733,mixed,female,2021
U7,12,4,9,21.838000174031922,2.780080565671234,mixed,female,2021
V9,12,3,5,22.64734661858274,2.9742798542858115,mixed,female,2021
V9,114,3,5,23.289671577964292,2.6574212952355873,mixed,female,2021
W12,114,3,4,23.13456666913652,2.6511938219008644,mixed,female,2021
W12,12,3,4,22.496031281667342,2.9514335172349915,mixed,female,2021
W13,114,4,4,23.686407984020942,2.6764464460976236,mixed,female,2021
W13,12,4,4,22.87568578583992,2.938416956381712,mixed,female,2021
W16,114,4,4,26.442368138755132,2.607200809310102,mixed,female,2021
W16,12,4,4,25.061835296288393,2.881500031785375,mixed,female,2021
W17,12,3,4,21.529702486036076,3.000503685202983,mixed,female,2021
W17,114,3,4,22.540823727270176,2.6870421029224754,mixed,female,2021
W6,114,4,4,23.348970765674835,2.695838843249447,mixed,female,2021
W6,12,4,4,23.003666435502574,2.978556447134335,mixed,female,2021
W7,114,3,4,25.02683705932413,2.5700235508830227,mixed,female,2021
W7,12,3,4,23.750045815642864,2.87963994459453,mixed,female,2021
X12,114,4,3,24.41799087085225,2.640739315641679,mixed,female,2021
X12,12,4,3,21.774903289608663,2.9433024303932784,mixed,female,2021
X2,12,4,4,25.032702678789047,3.005527005312052,mixed,female,2021
X2,114,4,4,25.85977540341681,2.711895867817601,mixed,female,2021
M4,12,3,16,24.41336709961096,2.751087765122416,mixed,female,2022
M4,114,3,16,24.98830793819783,2.241368116706925,mixed,female,2022
O12,114,3,13,31.024115183159235,2.268935854629034,mixed,female,2022
O12,12,3,13,31.82169280922865,2.8363489965759774,mixed,female,2022
R6,114,2,10,28.26006390042377,2.26976938903583,mixed,female,2022
R6,12,2,10,28.244346034291326,2.807982222966383,mixed,female,2022
S5,114,3,9,25.005114978611434,2.32551746430071,mixed,female,2022
S5,12,3,9,24.307648493220018,2.886007600248938,mixed,female,2022
S8,12,3,9,32.21264929564916,2.703808342930598,mixed,female,2022
S8,114,3,9,31.368576765614073,2.1776028776209286,mixed,female,2022
U11,114,3,8,24.980817515063023,2.242857480234727,mixed,female,2022
U11,12,3,8,24.270043111380645,2.7752487026565165,mixed,female,2022
U13,114,3,7,24.567319274729986,2.3107359307653432,mixed,female,2022
U13,12,3,7,23.710250252170646,2.8734744521564175,mixed,female,2022
U14,114,3,7,26.426071866526947,2.2071113890097744,mixed,female,2022
U14,12,3,7,25.978662228046584,2.7561051222413977,mixed,female,2022
U15,12,4,7,27.521575601444262,2.6834396160685015,mixed,female,2022
U15,114,4,7,27.376621751220217,2.189165100355517,mixed,female,2022
U5,114,2,9,27.468289960266876,2.167621318761839,mixed,female,2022
U5,12,2,9,27.233781248482998,2.6909852715758094,mixed,female,2022
V9,114,5,6,23.848406226119923,2.299222158516697,mixed,female,2022
V9,12,5,6,23.135079281543504,2.843820719034236,mixed,female,2022
W13,114,2,5,24.435268016155774,2.1409069363665747,mixed,female,2022
